UT                                 UT      BX_FGS-D      BY_FGS-D      BZ_FGS-D
                                             (@_1_)        (@_2_)        (@_3_)
dd-mm-yyyy hh:mm:ss.ms            sec        nT_GSE        nT_GSE        nT_GSE
03-12-2007 04:52:17.606   1.19657E+09      -3.04415      -2.48377       1.38375
03-12-2007 04:52:20.610   1.19657E+09      -2.87625      -2.51186       1.07688
03-12-2007 04:52:23.615   1.19657E+09      -3.00009      -1.50959     -0.366121
03-12-2007 04:52:26.620   1.19657E+09      -2.55791      -1.98198      0.745777
03-12-2007 04:52:29.625   1.19657E+09      -2.49083      -2.57122      0.822277
03-12-2007 04:52:32.629   1.19657E+09      -2.41533      -3.29134       1.85602
03-12-2007 04:52:35.634   1.19657E+09      -2.66377      -3.35081       1.60096
03-12-2007 04:52:38.639   1.19657E+09      -2.80716      -2.53349      0.883142
03-12-2007 04:52:41.644   1.19657E+09      -2.59001      -2.25638       1.41156
03-12-2007 04:52:44.648   1.19657E+09      -1.77395      -2.80726      0.548991
03-12-2007 04:52:47.653   1.19657E+09      -2.53922      -3.26472    0.00370311
03-12-2007 04:52:50.658   1.19657E+09      -2.86980      -2.88179       1.00642
03-12-2007 04:52:53.663   1.19657E+09      -1.99993      -3.02952       1.53187
03-12-2007 04:52:56.667   1.19657E+09      -2.11924      -3.30279       1.96141
03-12-2007 04:52:59.672   1.19657E+09      -2.14575      -2.07690       1.26570
03-12-2007 04:53:02.677   1.19657E+09      -2.45378      -3.05533       1.94653
03-12-2007 04:53:05.682   1.19657E+09      -2.78751      -3.13758      0.747442
03-12-2007 04:53:08.687   1.19657E+09      -3.61669      -1.88375      0.454597
03-12-2007 04:53:11.691   1.19657E+09      -4.38886      -1.93628      0.228074
03-12-2007 04:53:14.696   1.19657E+09      -3.98641      -2.48355     -0.310457
03-12-2007 04:53:17.701   1.19657E+09      -2.82783      -2.33230      0.338758
03-12-2007 04:53:20.706   1.19657E+09      -3.76368      -3.64572    -0.0441634
03-12-2007 04:53:23.710   1.19657E+09      -3.77128      -4.29828      0.237964
03-12-2007 04:53:26.715   1.19657E+09      -4.96729      -2.49266      0.770226
03-12-2007 04:53:29.720   1.19657E+09      -3.47880      -1.12859      0.343955
03-12-2007 04:53:32.725   1.19657E+09      -3.31970      -1.51806     -0.732564
03-12-2007 04:53:35.729   1.19657E+09      -2.78345      -2.25401      -1.68671
03-12-2007 04:53:38.734   1.19657E+09     -0.639177     -0.347795      -3.79022
03-12-2007 04:53:41.739   1.19657E+09      -1.83875     0.0745778      -1.69564
03-12-2007 04:53:44.744   1.19657E+09     -0.286854     -0.502208      -4.66865
03-12-2007 04:53:47.748   1.19657E+09     -0.719463     -0.916686      -4.70833
03-12-2007 04:53:50.753   1.19657E+09      0.371620      -3.31757      -4.33420
03-12-2007 04:53:53.758   1.19657E+09      0.241615     -0.452599      -3.07844
03-12-2007 04:53:56.763   1.19657E+09     -0.602015     -0.523468      -4.70826
03-12-2007 04:53:59.768   1.19657E+09      -4.86899      -3.78712      -5.01153
03-12-2007 04:54:02.772   1.19657E+09      -5.35034      -3.90875      -3.96773
03-12-2007 04:54:05.777   1.19657E+09      -7.14679      -4.88398      -2.75772
03-12-2007 04:54:08.782   1.19657E+09      -2.16030      -1.66173      -2.46521
03-12-2007 04:54:11.787   1.19657E+09      -2.58416      -2.85547      -2.53177
03-12-2007 04:54:14.791   1.19657E+09      -2.77380      -2.77778      -2.59193
03-12-2007 04:54:17.796   1.19657E+09      -1.93113      -2.19072      -2.26145
03-12-2007 04:54:20.801   1.19657E+09     -0.859241      -2.53770      -1.68407
03-12-2007 04:54:23.806   1.19657E+09      -2.71722      -3.81439     -0.971766
03-12-2007 04:54:26.810   1.19657E+09      -3.40410      -4.54001      -1.34033
03-12-2007 04:54:29.815   1.19657E+09      -2.71771      -3.08737      0.242636
03-12-2007 04:54:32.820   1.19657E+09      -2.64829      -2.12416     -0.121442
03-12-2007 04:54:35.825   1.19657E+09      -1.81865      -1.99732     -0.390268
03-12-2007 04:54:38.829   1.19657E+09      -1.64202     -0.701998      -2.21545
03-12-2007 04:54:41.834   1.19657E+09     -0.279828      -3.24552      0.392051
03-12-2007 04:54:44.839   1.19657E+09      -1.73921      -2.31026      -2.05112
03-12-2007 04:54:47.844   1.19657E+09      -2.45643      -3.29662      -1.16543
03-12-2007 04:54:50.849   1.19657E+09      -2.30989      -4.05829     -0.395126
03-12-2007 04:54:53.853   1.19657E+09      -2.74203      -4.20092      -1.76119
03-12-2007 04:54:56.858   1.19657E+09      -3.93129      -3.00415      -1.68860
03-12-2007 04:54:59.863   1.19657E+09      -3.46692      -2.87630      -1.17787
03-12-2007 04:55:02.868   1.19657E+09      -2.31113      -2.72251      -2.50500
03-12-2007 04:55:05.872   1.19657E+09      -3.38783      -2.55549      -1.70801
03-12-2007 04:55:08.877   1.19657E+09      -2.76070      -4.08192     -0.776223
03-12-2007 04:55:11.882   1.19657E+09      -1.02940      -2.79968      -1.79545
03-12-2007 04:55:14.887   1.19657E+09      -1.69477      -2.06339      -3.05123
03-12-2007 04:55:17.891   1.19657E+09     -0.523527      -1.71918      -4.12804
03-12-2007 04:55:20.896   1.19657E+09      0.403404     -0.504094      -4.17706
03-12-2007 04:55:23.901   1.19657E+09    -0.0497625      0.647471      -6.47739
03-12-2007 04:55:26.906   1.19657E+09      -1.16082     -0.238638      -6.02903
03-12-2007 04:55:29.910   1.19657E+09      -6.24837      -1.30987      -2.59632
03-12-2007 04:55:32.915   1.19657E+09      -7.45739      -1.72563     -0.399063
03-12-2007 04:55:35.920   1.19657E+09      -7.33502      -2.98398      0.982506
03-12-2007 04:55:38.925   1.19657E+09      -5.40024      -3.31611     -0.382528
03-12-2007 04:55:41.930   1.19657E+09      -4.27874      -2.10446      -2.14105
03-12-2007 04:55:44.934   1.19657E+09      -3.26897    0.00718390      -3.30496
03-12-2007 04:55:47.939   1.19657E+09      -3.02372     -0.782631      -2.22308
03-12-2007 04:55:50.944   1.19657E+09      -2.16849     -0.190096      -2.80984
03-12-2007 04:55:53.949   1.19657E+09      -2.80873     -0.959262      -2.39186
03-12-2007 04:55:56.953   1.19657E+09      -2.98887     -0.979669      -1.45111
03-12-2007 04:55:59.958   1.19657E+09      -2.97925      -2.59755      -1.50838
03-12-2007 04:56:02.963   1.19657E+09      -1.28095      -1.47440      -2.31129
03-12-2007 04:56:05.968   1.19657E+09      -2.80067      -2.63777     -0.958667
03-12-2007 04:56:08.972   1.19657E+09      -2.80579      -2.67382      -1.97770
03-12-2007 04:56:11.977   1.19657E+09      -3.78888      -4.80425      -1.21037
03-12-2007 04:56:14.982   1.19657E+09      -2.22758      -3.01386      -2.18082
03-12-2007 04:56:17.987   1.19657E+09      -2.10020      -2.57013      -2.34484
03-12-2007 04:56:20.991   1.19657E+09      -1.43113      -2.95665      -2.26959
03-12-2007 04:56:23.996   1.19657E+09      -1.64337      -1.58786      -1.68499
03-12-2007 04:56:27.001   1.19657E+09      -2.06241      -2.68864      -1.63193
03-12-2007 04:56:30.006   1.19657E+09      -2.37004      -2.75186      -1.72650
03-12-2007 04:56:33.011   1.19657E+09      -2.44945      -2.46703      -1.73673
03-12-2007 04:56:36.015   1.19657E+09      -2.70188      -1.80898      -1.25788
03-12-2007 04:56:39.020   1.19657E+09      -2.91511      -2.94343      0.197996
03-12-2007 04:56:42.025   1.19657E+09      -1.85336      -2.49833      -1.42863
03-12-2007 04:56:45.030   1.19657E+09      -2.63856      -2.18590      -1.13780
03-12-2007 04:56:48.034   1.19657E+09      -1.11752      -2.87898      -2.06888
03-12-2007 04:56:51.039   1.19657E+09      -2.37685      -1.42359      -2.46136
03-12-2007 04:56:54.044   1.19657E+09      -2.09622      -2.16199      -1.93072
03-12-2007 04:56:57.049   1.19657E+09      -1.45086      -1.17868      -1.92027
03-12-2007 04:57:00.053   1.19657E+09      -1.43474      -1.56860      -1.79576
03-12-2007 04:57:03.058   1.19657E+09      -1.45811      -1.32529      -2.28548
03-12-2007 04:57:06.063   1.19657E+09      -1.53793      -1.53641      -1.70998
03-12-2007 04:57:09.068   1.19657E+09      -1.39245     -0.172437      -2.13294
03-12-2007 04:57:12.072   1.19657E+09      -1.97521      -1.12403      -2.21149
03-12-2007 04:57:15.077   1.19657E+09      -1.68622      -1.27390      -1.91814
03-12-2007 04:57:18.082   1.19657E+09      -1.16654      -1.72448      -1.99446
03-12-2007 04:57:21.087   1.19657E+09     -0.546396     -0.166761      -2.14519
03-12-2007 04:57:24.092   1.19657E+09      -2.29466      -1.23239      -1.03401
03-12-2007 04:57:27.096   1.19657E+09     -0.929484      -1.31217      -2.60622
03-12-2007 04:57:30.101   1.19657E+09      -1.35291      -1.07261     -0.735255
03-12-2007 04:57:33.106   1.19657E+09     -0.853676      -1.28366      -1.55399
03-12-2007 04:57:36.111   1.19657E+09      -2.64048      -1.00530      -1.84077
03-12-2007 04:57:39.115   1.19657E+09      -3.06092     -0.627683      -1.12146
03-12-2007 04:57:42.120   1.19657E+09      -2.97997      -2.30234      -1.09066
03-12-2007 04:57:45.125   1.19657E+09      -2.20639      -2.28486      -2.96816
03-12-2007 04:57:48.130   1.19657E+09      -2.60967      -2.04809      -2.30292
03-12-2007 04:57:51.134   1.19657E+09      -2.62309      -1.98001      -3.04648
03-12-2007 04:57:54.139   1.19657E+09      -2.42955      -1.75506      -2.60603
03-12-2007 04:57:57.144   1.19657E+09     -0.961805      -1.42415      -2.80604
03-12-2007 04:58:00.149   1.19657E+09      -1.34872     -0.726154      -2.65040
03-12-2007 04:58:03.153   1.19657E+09      -1.30660      -1.29212      -2.09368
03-12-2007 04:58:06.158   1.19657E+09      -1.34315      -1.11497      -2.03141
03-12-2007 04:58:09.163   1.19657E+09      -2.47417      -1.45100      -2.06655
03-12-2007 04:58:12.168   1.19657E+09      -2.63488      -1.81162      -1.49024
03-12-2007 04:58:15.173   1.19657E+09      -2.93485      -2.41021      -1.41590
03-12-2007 04:58:18.177   1.19657E+09      -1.99637      -3.20899      -1.68525
03-12-2007 04:58:21.182   1.19657E+09      -2.30025      -1.47118      -1.88080
03-12-2007 04:58:24.187   1.19657E+09      -3.25101      -2.59141      -1.86746
03-12-2007 04:58:27.192   1.19657E+09      -1.89504     -0.965983      -1.76759
03-12-2007 04:58:30.196   1.19657E+09      -2.24426      -2.03716      -1.16821
03-12-2007 04:58:33.201   1.19657E+09      -1.90183      -2.30444      -1.48846
03-12-2007 04:58:36.206   1.19657E+09      -1.74391      -1.19776      -1.92527
03-12-2007 04:58:39.211   1.19657E+09      -2.09848      -1.88192     -0.450478
03-12-2007 04:58:42.215   1.19657E+09      -2.77771      -2.34950     -0.806429
03-12-2007 04:58:45.220   1.19657E+09      -2.65787      -1.66152      -2.26852
03-12-2007 04:58:48.225   1.19657E+09      -2.17708     -0.811609      -1.98964
03-12-2007 04:58:51.230   1.19657E+09      -2.13125      -2.27368      -2.04608
03-12-2007 04:58:54.234   1.19657E+09      -2.67110      -1.73244      -1.42668
03-12-2007 04:58:57.239   1.19657E+09      -1.90387      -1.40073      -1.50302
03-12-2007 04:59:00.244   1.19657E+09      -2.69939      -1.99610      -1.61812
03-12-2007 04:59:03.249   1.19657E+09      -3.49046      -1.29887      -1.49987
03-12-2007 04:59:06.254   1.19657E+09      -3.70742     -0.822915      -1.73325
03-12-2007 04:59:09.258   1.19657E+09      -2.98684      -1.75569      -1.30934
03-12-2007 04:59:12.263   1.19657E+09      -2.76726      -1.02144      -1.72298
03-12-2007 04:59:15.268   1.19657E+09      -2.62705      -1.05590      -1.43698
03-12-2007 04:59:18.273   1.19657E+09      -1.88187      -2.39212     -0.778757
03-12-2007 04:59:21.277   1.19657E+09      -1.75106      -1.69148      -1.48406
03-12-2007 04:59:24.282   1.19657E+09      -2.03625      -1.79903      -1.59795
03-12-2007 04:59:27.287   1.19657E+09      -1.86264      -1.86001      -1.58737
03-12-2007 04:59:30.292   1.19657E+09      -3.43386    -0.0532118      -1.90170
03-12-2007 04:59:33.296   1.19657E+09     -0.908226      -2.28797     -0.269370
03-12-2007 04:59:36.301   1.19657E+09      -2.60074      -2.61527     -0.189745
03-12-2007 04:59:39.306   1.19657E+09      -2.78621      -1.72098      -1.51816
03-12-2007 04:59:42.311   1.19657E+09      -2.43340      -1.48177    -0.0282434
03-12-2007 04:59:45.315   1.19657E+09      -2.95073      -4.56278      0.312172
03-12-2007 04:59:48.320   1.19657E+09      -2.52117      -2.38525      -1.51488
03-12-2007 04:59:51.325   1.19657E+09      -2.61014      -1.79285      -1.63878
03-12-2007 04:59:54.330   1.19657E+09      -2.22185      -2.11660      -1.02610
03-12-2007 04:59:57.335   1.19657E+09     -0.589388      -3.75726      -1.61747
03-12-2007 05:00:00.339   1.19657E+09      -1.66551      -3.16314      -2.42106
03-12-2007 05:00:03.344   1.19657E+09      -2.34756     -0.425955      -2.15307
03-12-2007 05:00:06.349   1.19657E+09      -1.83124      0.887778      0.771820
03-12-2007 05:00:09.354   1.19657E+09       1.35193      -1.42941     -0.923271
03-12-2007 05:00:12.358   1.19657E+09     -0.661916      -2.86026      -1.36205
03-12-2007 05:00:15.363   1.19657E+09      -1.42038      -1.36379      -1.23402
03-12-2007 05:00:18.368   1.19657E+09      -3.06738     -0.894128      -1.98852
03-12-2007 05:00:21.373   1.19657E+09      -2.07327      -3.29975      -1.19862
03-12-2007 05:00:24.377   1.19657E+09     -0.607850      -1.38757      -1.49342
03-12-2007 05:00:27.382   1.19657E+09       1.13542      -1.06616      -1.34616
03-12-2007 05:00:30.387   1.19657E+09      -1.08944      -1.89081      -3.36186
03-12-2007 05:00:33.392   1.19657E+09      -3.17593    -0.0362747      -2.37642
03-12-2007 05:00:36.396   1.19657E+09      -3.02143      -2.22954      -2.74905
03-12-2007 05:00:39.401   1.19657E+09      -2.88670      0.333158      -1.22600
03-12-2007 05:00:42.406   1.19657E+09      -1.33292       2.06810     -0.489461
03-12-2007 05:00:45.411   1.19657E+09      -2.27373      -1.74936       1.07165
03-12-2007 05:00:48.416   1.19657E+09      -1.61186      -2.32760       1.00472
03-12-2007 05:00:51.420   1.19657E+09      -2.17524      -2.60447      -1.19120
03-12-2007 05:00:54.425   1.19657E+09      -3.00740      -2.34533      -1.68574
03-12-2007 05:00:57.430   1.19657E+09      -2.83845     -0.302922      -1.69635
03-12-2007 05:01:00.435   1.19657E+09      -3.19999      -1.71330      0.166959
03-12-2007 05:01:03.439   1.19657E+09      -2.64362      -2.38896      -1.00139
03-12-2007 05:01:06.444   1.19657E+09      -2.92307      -1.84768     -0.806353
03-12-2007 05:01:09.449   1.19657E+09      -3.34139      -1.87695      -1.38130
03-12-2007 05:01:12.454   1.19657E+09      -2.14463     -0.653193      -2.10944
03-12-2007 05:01:15.458   1.19657E+09      -3.04657     -0.919408      -1.21506
03-12-2007 05:01:18.463   1.19657E+09      -2.34677     -0.639908      -1.08769
03-12-2007 05:01:21.468   1.19657E+09      -1.84199     -0.348407      0.109406
03-12-2007 05:01:24.473   1.19657E+09      -3.22371      -1.76966      0.163925
03-12-2007 05:01:27.478   1.19657E+09      -2.56444     -0.927747     -0.216835
03-12-2007 05:01:30.482   1.19657E+09      -2.34107      -1.16925      0.333679
03-12-2007 05:01:33.487   1.19657E+09      -2.83458      -1.04204     -0.246304
03-12-2007 05:01:36.492   1.19657E+09      -3.21194      -1.57809      -1.21241
03-12-2007 05:01:39.497   1.19657E+09      -3.09222     -0.626854     -0.939046
03-12-2007 05:01:42.501   1.19657E+09      -2.11159     -0.720663    -0.0777454
03-12-2007 05:01:45.506   1.19657E+09      -3.32201      -1.47970     0.0335600
03-12-2007 05:01:48.511   1.19657E+09      -2.55786      -1.75097      0.690230
03-12-2007 05:01:51.516   1.19657E+09      -1.96565      -1.61647     -0.397714
03-12-2007 05:01:54.520   1.19657E+09      -1.45184      -1.86744     0.0172398
03-12-2007 05:01:57.525   1.19657E+09     -0.586244      -1.78104      -3.30875
03-12-2007 05:02:00.530   1.19657E+09      -2.21311      -2.60903      -3.35740
03-12-2007 05:02:03.535   1.19657E+09      -1.73035      -1.27713      -1.22838
03-12-2007 05:02:06.539   1.19657E+09      -1.29274      -2.01568      -1.89948
03-12-2007 05:02:09.544   1.19657E+09      -3.30149      -1.01780       1.52390
03-12-2007 05:02:12.549   1.19657E+09      -1.45269      -2.32131      0.778005
03-12-2007 05:02:15.554   1.19657E+09      -1.64005      -1.21596      0.433124
03-12-2007 05:02:18.559   1.19657E+09       1.08409      -2.50638     -0.616883
03-12-2007 05:02:21.563   1.19657E+09      -2.86589      -1.80308       2.08835
03-12-2007 05:02:24.568   1.19657E+09      -2.12730      -1.97361       2.35919
03-12-2007 05:02:27.573   1.19657E+09      -3.52310      -2.13991       1.52055
03-12-2007 05:02:30.578   1.19657E+09      -4.11666      -2.48430    -0.0499311
03-12-2007 05:02:33.582   1.19657E+09      -2.58576     -0.147655      0.858972
03-12-2007 05:02:36.587   1.19657E+09      0.122015       4.44173       3.49137
